Id,SalePrice
1730,176420.4311821436
1731,128372.3275445531
1732,128880.28931252731
1733,117975.52763450902
1734,130934.97994477733
1735,130200.1197066632
1736,118953.71214694245
1737,325391.4453966221
1738,209649.71094077828
1739,277465.89708266355
1740,177910.3908058161
1741,165399.93463508226
1742,170686.14193878727
1743,168543.71192350888
1744,307551.5702772286
1745,245271.8936545541
1746,221692.0357871646
1747,217401.426367142
1748,206375.83240148774
1749,163175.57399290087
1750,152700.56932967113
1751,236200.44876624874
1752,122813.28833136595
1753,151543.66001186008
1754,223664.749445492
1755,163952.06366237835
1756,124665.74554593592
1757,120628.02552655515
1758,143264.95184308515
1759,166424.41832351862
1760,169936.84099560202
1761,157624.7779341311
1762,173564.67926572368
1763,160699.66785433292
1764,119295.69747203149
1765,172320.78667532053
1766,168023.9911589293
1767,204100.98805972488
1768,138782.79472772015
1769,156291.87511023734
1770,136532.0761219211
1771,138933.1981373665
1772,143644.10804225836
1773,138980.1203240372
1774,140655.53085154257
1775,130296.91470080233
1776,122979.31086653752
1777,114385.06253088432
1778,125639.41945921267
1779,119900.74941091346
1780,174438.93713031645
1781,133069.18542463664
1782,98469.11351599592
1783,127788.67498979247
1784,99452.23189886074
1785,111733.86519664538
1786,146558.49808212512
1787,166711.63144433036
1788,65053.571230098045
1789,96546.26273192788
1790,90032.18578366785
1791,174550.47580879525
1792,150930.0161933239
1793,124015.703916662
1794,139640.21624603946
1795,137173.40365100658
1796,124888.15519206582
1797,110055.68698528953
1798,124991.95898051141
1799,111604.94197476383
1800,128367.0184661804
1801,134554.86125236694
1802,157626.2911048719
1803,151761.64213824188
1804,141159.13089783685
1805,133021.7463374404
1806,110898.67928119496
1807,132509.81880689305
1808,119882.22470903356
1809,125498.43311842454
1810,141616.97507058756
1811,115730.5621372425
1812,111107.17489549416
1813,122215.76608370569
1814,100057.26045026473
1815,70282.25226600285
1816,102553.37275515565
1817,121754.34574289266
1818,127519.19113448168
1819,108575.84063207482
1820,76608.22831733552
1821,128250.60136283132
1822,143328.8761172701
1823,60813.12152787584
1824,131648.4225505513
1825,140411.9042920063
1826,101537.90479872524
1827,108424.55331930773
1828,136768.17081345053
1829,110855.92437197606
1830,141618.56631934742
1831,173367.7180933066
1832,122628.68922956975
1833,140372.87321111432
1834,131735.7924865168
1835,191977.07630857945
1836,134778.66847408572
1837,95423.08218265504
1838,129093.21699006115
1839,89158.30825009648
1840,153165.20311551937
1841,149549.26395869118
1842,85046.87515766158
1843,141253.51231512227
1844,135175.62934376777
1845,141236.95467258955
1846,142649.08612700435
1847,146575.17825239286
1848,70253.36399551664
1849,137220.93130056048
1850,126665.08644329305
1851,148899.8862033069
1852,127866.43973579828
1853,131351.0310333983
1854,185353.64676070827
1855,146038.29030463632
1856,222073.098288018
1857,156063.59429020956
1858,166826.41800971815
1859,150652.19001652
1860,149328.19516117775
1861,150652.19001652
1862,290422.7739457497
1863,284180.3081203825
1864,284180.3081203825
1865,339377.08988111705
1866,328883.5141249699
1867,240337.8260426191
1868,298064.18840228714
1869,198204.00461617915
1870,244055.4365320753
1871,239600.43734287532
1872,173008.17510820788
1873,224730.87012704217
1874,141503.60339861718
1875,216844.33433565786
1876,190048.85799812028
1877,213696.65910035645
1878,213259.5198698414
1879,130507.10146544974
1880,137931.26664159517
1881,246586.5582241191
1882,252051.4027316449
1883,200755.88334573546
1884,219745.4482829716
1885,245809.1773559603
1886,307013.91394728184
1887,212598.40108154804
1888,279901.3849177273
1889,159076.6005697035
1890,138264.10382364367
1891,141800.64635964038
1892,111131.32904596867
1893,137377.47989133198
1894,135849.60172381034
1895,145987.1299582676
1896,120380.01427349195
1897,105440.43869602287
1898,98517.9341044504
1899,123563.42432455035
1900,150489.65957663616
1901,161736.48117774446
1902,126391.21731609385
1903,243431.90119861104
1904,134383.58889368852
1905,175499.05471760026
1906,152587.53429369125
1907,183410.0248374039
1908,108363.4311938276
1909,123618.20025158774
1910,118437.19351815211
1911,186624.3813464877
1912,278847.0028842893
1913,135477.653233527
1914,72635.40198627178
1915,300029.3365936617
1916,71017.99932317671
1917,248040.66099613075
1918,135508.14361687185
1919,155682.91444806286
1920,171105.69126732534
1921,355512.3391103141
1922,318513.77551851585
1923,204222.47356555454
1924,237003.92938984986
1925,228207.30093274816
1926,362300.319719498
1927,139160.0522992666
1928,166127.90582107598
1929,122753.06145928078
1930,128478.7667807351
1931,135220.82428883426
1932,128339.78785293328
1933,168580.9956458726
1934,180284.47263618105
1935,177220.22859594703
1936,185009.8956909567
1937,189418.53266013964
1938,168517.83034419108
1939,260230.58012767558
1940,192348.47421424536
1941,177289.9616619412
1942,187507.7809188022
1943,193407.39020151197
1944,290533.7275637292
1945,342986.52105021576
1946,158806.59463317166
1947,305126.4469293488
1948,163579.21169969323
1949,266235.170397562
1950,185359.08240483704
1951,292569.8064915411
1952,244383.0417657227
1953,162507.88877308829
1954,198450.36550495046
1955,131385.98075227492
1956,294066.3850456067
1957,167521.88659318752
1958,301615.4447789931
1959,150337.57639811112
1960,119302.5461710402
1961,116680.24763292645
1962,95004.90487054874
1963,100881.74687012016
1964,108142.4281987458
1965,152325.29042973515
1966,158095.03722605575
1967,286092.1093738511
1968,348025.1402694447
1969,355419.7162182447
1970,414675.5610058849
1971,407072.6304312378
1972,353749.9763967025
1973,254559.4102444078
1974,297725.4369052953
1975,405860.7024509192
1976,290621.37893072865
1977,355934.71175598865
1978,344015.02401812305
1979,344441.0744312866
1980,199542.25966449047
1981,340557.56051533326
1982,217450.68769173
1983,210623.2267419741
1984,170709.57040402896
1985,222657.1607655245
1986,220817.87996194375
1987,184412.26491772835
1988,177903.02819818552
1989,192957.96256745225
1990,226831.6372261725
1991,205106.07693217567
1992,219959.32676280604
1993,176357.0569693257
1994,253479.56057987237
1995,187460.0604349155
1996,252114.9956159878
1997,333850.028312387
1998,339479.4999191651
1999,248277.20575829496
2000,304662.46787532984
2001,269370.4985974486
2002,245540.7527339648
2003,251373.86306089288
2004,278376.95305048145
2005,220243.98296838792
2006,210770.7185191479
2007,249287.94390433625
2008,195634.61843803964
2009,192329.5329700216
2010,192490.22189518766
2011,139821.39831654515
2012,190930.2311413888
2013,183285.60187455703
2014,184998.32564261853
2015,197610.22989524496
2016,187284.24201708246
2017,205175.47949291763
2018,127797.39463379292
2019,130544.91928878064
2020,111847.77008523152
2021,112708.17230377455
2022,183597.23690512308
2023,155960.7182707344
2024,211323.8633661145
2025,358098.80510829354
2026,187460.97396603008
2027,127540.44977181606
2028,167420.77004643925
2029,168019.21743538015
2030,287741.42922936607
2031,234003.84003126607
2032,255524.62792265989
2033,264145.4930151617
2034,164001.19897087608
2035,215324.40766253034
2036,183643.2855297816
2037,187129.76810251203
2038,298662.4182670453
2039,196967.51310811972
2040,393454.5553582892
2041,256859.5895667269
2042,206434.45177205594
2043,169359.77156872244
2044,163752.4877355545
2045,226464.4498819489
2046,147194.7009248139
2047,156749.47757604602
2048,133349.20800315568
2049,143961.29061026857
2050,178055.08195403332
2051,113846.00810698238
2052,134319.07156337757
2053,145103.28311888524
2054,87609.82003927932
2055,157766.76724154135
2056,137007.5441320092
2057,125214.41800568801
2058,199897.43105369518
2059,116467.63768735851
2060,162498.4482161424
2061,172973.87611374632
2062,135765.21470750848
2063,114692.98731122553
2064,140606.1482459365
2065,119821.52826754922
2066,159677.19178615464
2067,136570.0888091464
2068,142998.07444829485
2069,93005.653597642
2070,108962.89692790019
2071,101652.40628011402
2072,136710.32864758448
2073,139338.06927393324
2074,170180.92094274002
2075,147578.61471376132
2076,122874.11201340519
2077,152933.602720794
2078,130340.39228459176
2079,130216.24114618984
2080,116651.86968584359
2081,116281.5080597394
2082,135854.59120112302
2083,147571.66516789777
2084,113674.93722560859
2085,132202.25280428748
2086,111133.09878477975
2087,125144.51588045913
2088,99668.57524620689
2089,87124.86220689658
2090,133165.77596010178
2091,126840.48387780742
2092,138399.6344492142
2093,133615.90578609018
2094,155843.72296623062
2095,145697.66609303682
2096,86492.92353158303
2097,98011.13142815963
2098,144393.08999827586
2099,80674.75122256925
2100,118557.81055655252
2101,121722.68779371267
2102,146549.71973361104
2103,103947.52203411992
2104,138448.88465854668
2105,127180.6719656408
2106,76898.67935425117
2107,253483.1335579967
2108,125101.68041453096
2109,119652.93996229608
2110,124464.33079548307
2111,153350.56977658757
2112,135799.22956951745
2113,112147.94418692023
2114,100768.03836227636
2115,145024.97588841314
2116,113502.27165321753
2117,139169.00717303168
2118,112966.0423516318
2119,103452.72051091123
2120,110282.64128355413
2121,116438.15133772926
2122,104417.98822890967
2123,87047.69413983266
2124,194922.4774711662
2125,132056.61313383744
2126,155833.90404036624
2127,142758.86341198758
2128,125540.7037679942
2129,109298.79351834816
2130,142096.63979759163
2131,152821.63066256332
2132,116908.27771676725
2133,117835.15486670713
2134,113991.74326941662
2135,102317.35217249794
2136,68762.4869025493
2137,115063.07649296329
2138,137419.9308566053
2139,151869.0721809084
2140,138930.15074159295
2141,137074.76988341153
2142,136648.99131051922
2143,146670.03735227903
2144,109436.22942538196
2145,133263.556272839
2146,138705.90267904144
2147,157683.77121746677
2148,128309.74224240573
2149,131265.57843350474
2150,220913.23340443656
2151,145189.74720897677
2152,165901.60408492
2153,152311.7743794252
2154,97740.80981155355
2155,122358.62209885144
2156,212719.32978305646
2157,257769.44012648298
2158,229503.99373173915
2159,195125.62498860602
2160,173451.32441121654
2161,251938.1040266179
2162,369953.63434799935
2163,352883.2480450678
2164,257834.4562695438
2165,173022.12787650587
2166,144117.9944509151
2167,214614.64413393347
2168,207732.12047156962
2169,196468.13746578034
2170,220333.10873839853
2171,144373.68793109094
2172,143922.29523431405
2173,173040.99326602064
2174,237356.9101611053
2175,323860.0761779381
2176,315244.6629632319
2177,252116.41174299386
2178,214190.80750739726
2179,143078.14314669295
2180,177968.7504944579
2181,197811.02264238254
2182,228359.3714970997
2183,200837.17004342898
2184,140276.21705872202
2185,131804.66218824533
2186,146257.73178892053
2187,149080.40065553642
2188,159413.2032019703
2189,199001.70631013648
2190,87952.56698421112
2191,89877.2865484614
2192,86190.73376629988
2193,93318.52982060672
2194,105433.19613202332
2195,113513.43503548038
2196,113624.7973976108
2197,102041.27997135496
2198,153223.94953740097
2199,158275.94170843507
2200,122993.10493296095
2201,123981.2125435503
2202,182997.90904971023
2203,155842.84424939007
2204,171771.13142033893
2205,106762.78467584119
2206,117691.56421998731
2207,211900.5052793126
2208,231058.13844822737
2209,189584.8001935561
2210,112725.70277328115
2211,111435.49858341881
2212,113380.02366656935
2213,105333.81718715077
2214,135790.93830031902
2215,105817.8218199355
2216,142242.36468465382
2217,82635.12645646378
2218,85320.98552388398
2219,74224.97185292517
2220,83075.65071911152
2221,299601.53627440456
2222,268761.49511571985
2223,295313.140333448
2224,226855.30686260466
2225,156424.61404100162
2226,185732.27751398648
2227,199209.08858313962
2228,271657.83769601776
2229,233129.2702995451
2230,162091.4453138596
2231,214026.1253087741
2232,180642.8404872539
2233,176383.64068173355
2234,228723.02499772425
2235,194484.19479118843
2236,283098.33987123764
2237,343524.8957651885
2238,214536.80788604225
2239,123513.28529574984
2240,155652.15702959325
2241,155006.3056892968
2242,138826.85468752752
2243,135781.27099238802
2244,99000.3691182385
2245,95679.6217947109
2246,142037.41550872847
2247,95775.6607898986
2248,124207.31845992125
2249,125660.51091247171
2250,132382.20285628262
2251,132770.05845115086
2252,181911.2430104359
2253,152760.82034790586
2254,181050.3472917666
2255,191685.0277331716
2256,182239.66370949926
2257,200569.07911694265
2258,179327.39676312907
2259,183025.1703427847
2260,154366.53525326896
2261,185209.83606120624
2262,199962.06768659886
2263,304511.11640760326
2264,414723.0309642621
2265,175700.86872933645
2266,272665.71426336456
2267,332804.56616101955
2268,344544.7686701926
2269,161260.27882149586
2270,181518.87501518358
2271,259099.56622846203
2272,204436.6382758232
2273,164148.8246698033
2274,173695.91074718413
2275,164079.47678544486
2276,166556.98317351163
2277,175510.26618534408
2278,164996.8533563373
2279,121286.57176103369
2280,118967.22204488606
2281,173762.54036376654
2282,173843.9810292283
2283,97742.28353330166
2284,104437.41590749369
2285,161690.51081413374
2286,131484.9121779007
2287,338382.9283985326
2288,269919.6846413472
2289,339664.0952841181
2290,395502.5748453893
2291,294041.9905784751
2292,386323.6293434833
2293,377265.9719376587
2294,411217.1259209576
2295,387020.4101976138
2296,272868.32838196005
2297,288146.86059591104
2298,349838.71284212056
2299,367573.7810520792
2300,302464.1581257125
2301,263349.10160776216
2302,243519.05162126198
2303,249659.01477949237
2304,246693.75891976172
2305,183958.8382292668
2306,184500.50482242246
2307,182314.63673054168
2308,227016.21458252397
2309,270322.6503260614
2310,209816.87012624214
2311,206380.2351071084
2312,178082.45687252335
2313,175175.99478583346
2314,175958.29877854657
2315,172758.87708701266
2316,192326.51406320665
2317,177407.72292949495
2318,172904.6890512126
2319,177791.76964328726
2320,181341.88162025707
2321,239834.5332710945
2322,175752.62802413406
2323,186877.16135169796
2324,168166.0487792489
2325,221210.6313522404
2326,167353.0876972305
2327,208614.56130369546
2328,227260.54172660055
2329,180784.14527884763
2330,179440.79475834421
2331,350707.3350771762
2332,420989.2991980772
2333,302645.4153134455
2334,266035.5897660345
2335,247375.29251472934
2336,322871.7233927892
2337,202845.0052524201
2338,283782.1103819034
2339,229194.8555454093
2340,368220.4479863072
2341,219060.24854543008
2342,231163.4483180875
2343,219840.32437934107
2344,240959.0687315182
2345,239288.3637314557
2346,207629.91681965368
2347,200264.59141082835
2348,226998.2262646573
2349,170828.33472082455
2350,265638.4985211321
2351,240514.29111688372
2352,252144.0264244028
2353,203834.39077132216
2354,125424.9169403065
2355,180154.3503857789
2356,153692.13287592266
2357,206633.3004432326
2358,195312.46017005554
2359,117354.31780259914
2360,118330.90364618415
2361,139442.37882585256
2362,269244.78225327807
2363,142245.75712325177
2364,148087.59026558546
2365,207201.70213344911
2366,197596.8308607305
2367,229017.08511737024
2368,202093.35176288142
2369,227183.7924386342
2370,166698.35667210585
2371,166440.4500684826
2372,188426.6200966555
2373,254639.4643941564
2374,273598.7128821491
2375,241796.72828491626
2376,282755.2231631911
2377,305145.7394035775
2378,139785.03833012615
2379,192890.3996218864
2380,140933.26671722648
2381,162912.6253898419
2382,180668.24758369508
2383,214450.97468650798
2384,237627.25026227214
2385,150214.47160950082
2386,139053.371044575
2387,136086.51435000618
2388,106144.19735127561
2389,131733.63326183075
2390,136002.9039092565
2391,134936.4587823508
2392,116485.75099464762
2393,157195.14232520314
2394,150201.71273692296
2395,196414.55145350195
2396,146952.26657948954
2397,195112.34774009106
2398,123838.03457480005
2399,67978.40075322152
2400,66798.58876560682
2401,117191.0153915338
2402,132158.27727462535
2403,141529.42196722716
2404,143667.85268543471
2405,154901.76871377407
2406,132711.04584899294
2407,128782.29045587312
2408,139253.72078917074
2409,134473.30269279965
2410,163305.1542823722
2411,121302.93302634064
2412,158901.9149670813
2413,138355.7385504978
2414,136595.56637809947
2415,137793.23544189028
2416,127096.02098961668
2417,126391.77672506377
2418,123977.16059465875
2419,132217.1404778845
2420,123804.49727181476
2421,144442.82663688785
2422,118731.576663891
2423,136406.64255922165
2424,162827.39596071714
2425,176316.0929110038
2426,125776.20467789655
2427,138827.07902564542
2428,166608.86914559355
2429,118906.27835258383
2430,128452.58949804332
2431,107769.7704198634
2432,134852.78112120612
2433,140484.92289112392
2434,148029.54969764975
2435,152339.74295375278
2436,110179.51199608267
2437,110888.59248861774
2438,122669.69325963686
2439,109035.44724167476
2440,116404.49492189776
2441,103276.4898899815
2442,104347.01394843405
2443,114646.40844736867
2444,119861.35206463195
2445,83503.36117547107
2446,126528.23154680475
2447,199383.3265487528
2448,140186.87711147527
2449,109535.29770867997
2450,142980.02034143894
2451,120478.27681691467
2452,225209.77631975024
2453,106428.17820526133
2454,129637.32575464748
2455,102161.63727189347
2456,139513.31781466506
2457,111281.96640276288
2458,103565.21241817402
2459,107422.66952446931
2460,134619.2696075667
2461,114712.63742495095
2462,135935.8846268499
2463,118692.38034633384
2464,147237.68037161662
2465,125517.21393409125
2466,111583.48935776594
2467,156130.74296801919
2468,82519.98731773655
2469,85588.96267372461
2470,170960.56686615993
2471,209407.87710317265
2472,154200.82619437802
2473,121621.9857478473
2474,110760.55100427721
2475,224228.6834601796
2476,102492.92006583106
2477,132098.26853588058
2478,164418.52460082687
2479,113883.81156514105
2480,140068.59008126272
2481,112324.71257732072
2482,130161.75869709105
2483,116746.1834521398
2484,125035.32981653955
2485,124614.49449632301
2486,155634.19435025248
2487,184542.19636812774
2488,155805.29390994212
2489,144927.55371127676
2490,152468.8350426057
2491,91938.98421078113
2492,181628.40160319465
2493,143770.26872842654
2494,166021.73882691114
2495,95256.71683415039
2496,205328.81422493968
2497,143176.16208219706
2498,112302.94168137264
2499,97201.65928544347
2500,128146.77721753244
2501,137543.70830211026
2502,148939.85192242655
2503,103057.35249059813
2504,180897.17598835606
2505,214888.748567248
2506,266488.91620278073
2507,300439.26633856306
2508,268025.2285285801
2509,222997.03216880394
2510,227581.82482271842
2511,187395.2214587231
2512,214207.84717828527
2513,224941.19602358167
2514,215425.00118874045
2515,147833.50632625347
2516,144046.3796103679
2517,136713.59642764073
2518,141690.63753639226
2519,225710.29137770532
2520,208828.03077259933
2521,197813.74204933512
2522,232255.39840164356
2523,126340.04794406332
2524,142325.96778514038
2525,145593.19605529396
2526,141755.81479412213
2527,105508.53943777474
2528,125811.6311753544
2529,128797.73328883668
2530,117124.20158857199
2531,258068.4732052077
2532,234369.67068722864
2533,202631.51896107176
2534,239912.3646535761
2535,281505.3430842553
2536,234875.02621630594
2537,210937.40144896173
2538,184830.1383901169
2539,189409.6147084265
2540,172692.93553612372
2541,183122.58558599468
2542,168281.80553072234
2543,127265.2281398128
2544,135738.7025859686
2545,128260.71883438926
2546,140582.13689432244
2547,139257.73917322914
2548,173938.71892960006
2549,161423.05412610684
2550,394544.2047300646
2551,141381.95280562373
2552,121987.87429872045
2553,85553.83525812345
2554,111568.82908220528
2555,99153.38860376424
2556,105584.93634416179
2557,115532.43457638539
2558,153342.10996330413
2559,137362.18186048028
2560,117211.06142784285
2561,154721.02618826198
2562,126158.75748139125
2563,144770.7336664396
2564,171784.97013376132
2565,124474.87940298105
2566,154524.45466623403
2567,129114.39248343286
2568,179276.70511760024
2569,189073.4030823665
2570,112269.06934805645
2571,176785.42845893
2572,185901.88540491066
2573,246883.77044744996
2574,259791.4517969575
2575,120149.41059314394
2576,136003.69755685973
2577,149796.11143738992
2578,99556.19160368208
2579,86370.99153561943
2580,138998.42209566722
2581,135448.18979806054
2582,114550.80750631617
2583,280907.7889675491
2584,155876.7838725056
2585,177248.46433275327
2586,209466.46013437718
2587,217991.8965757517
2588,161776.71609037946
2589,143068.46578342235
2590,233661.33408110344
2591,199708.09240089703
2592,226470.49391954325
2593,240152.37972328372
2594,178353.90663803648
2595,197633.03599184673
2596,331224.83662149677
2597,180956.5684240696
2598,275981.84087315784
2599,331545.9482243208
2600,155888.41382278164
2601,128143.42463637367
2602,89084.8379735874
2603,93317.14932632603
2604,86111.1781775605
2605,89775.85876757061
2606,144005.30891781914
2607,174503.53532569332
2608,200556.7591544836
2609,166042.73319177472
2610,113318.25063872365
2611,146762.43276846618
2612,154116.13401492033
2613,126079.58041373102
2614,127641.16806596034
2615,146202.82799038853
2616,136676.51751176835
2617,172038.26127695706
2618,171264.58720086556
2619,248982.7063228279
2620,184613.58444896477
2621,189049.7216486594
2622,191113.8999335544
2623,242670.35264612074
2624,287142.2173241673
2625,296876.9409338123
2626,163163.91506325194
2627,182792.50678818344
2628,377834.22350750375
2629,421201.2626313768
2630,356602.22082240775
2631,455355.1069175505
2632,373082.18680697726
2633,303644.17886405496
2634,366450.5537786809
2635,149518.97247707937
2636,200579.61519445546
2637,173739.3437446856
2638,267352.7631730973
2639,181141.82847960558
2640,153720.34804726427
2641,106667.77948571123
2642,182911.1016312611
2643,104443.53418096527
2644,129269.76233148172
2645,97262.79590625086
2646,92278.82761132038
2647,94987.86717446044
2648,141802.7290973041
2649,145146.22634060014
2650,163414.19433143706
2651,153143.45506167205
2652,445516.1322209422
2653,249905.9538086389
2654,246607.21146686372
2655,355665.18398107577
2656,327831.8450330455
2657,309549.6804714293
2658,267033.2098018381
2659,286270.4104876641
2660,309809.7158980789
2661,347044.51160730113
2662,350147.5919133054
2663,279284.0038062765
2664,262051.562671617
2665,320145.87060654204
2666,282793.78997461323
2667,171187.7492647866
2668,183096.49080636946
2669,173588.42203369815
2670,286296.7371539053
2671,183432.65674946454
2672,185083.1334665065
2673,212893.09911262375
2674,212564.20729997515
2675,175955.60223651605
2676,187898.35890641253
2677,194819.47151462478
2678,266310.0393086818
2679,274556.6756634589
2680,274213.3581681204
2681,413279.449846567
2682,333613.27560457354
2683,488906.67048412794
2684,312943.04584882245
2685,339599.66099525226
2686,257894.72563291425
2687,296368.54925224354
2688,227785.4741267448
2689,201932.82977799707
2690,417773.9584856307
2691,184636.67990898798
2692,132308.2536280833
2693,199439.42465405946
2694,127572.1796939302
2695,192969.73551651803
2696,185740.81292554978
2697,196018.87938535245
2698,198305.02067988898
2699,177720.86084719092
2700,167863.42155727252
2701,137879.47070589213
2702,112913.00059456415
2703,153486.7783946264
2704,138102.00686780055
2705,129871.43473254832
2706,121866.45712606613
2707,127146.02784512663
2708,135556.8347659536
2709,103490.58526787565
2710,126810.10409735481
2711,286114.1506733609
2712,345748.5044013441
2713,189549.66056248517
2714,163957.24694652887
2715,169893.45312378823
2716,168971.35598061018
2717,184577.02945222508
2718,234635.705442186
2719,159522.98242017865
2720,161441.9920924367
2721,145283.974827313
2722,162967.13308361822
2723,145903.13549079324
2724,130548.984872375
2725,135393.33843048502
2726,148412.29332843528
2727,162977.717679029
2728,164929.14770405748
2729,153391.4187218501
2730,146757.21844932847
2731,113702.8707459605
2732,118842.44556187092
2733,164276.7554676092
